station_id,name,lat,lon,address,capacity,start_date,end_date,current
257,264 - Plaza Marcos Sastre,-34.570825,-58.48123600000001,Miller & Monroe,24,2024-09-17 18:49:58.975684,,1
258,336 - La Pampa,-34.565521,-58.45533400000001,La Pampa 2512 & Ciudad de la Paz,16,2024-09-17 18:49:58.975684,,1
259,290 - Club Excursionistas,-34.5591522,-58.4441762,Migueletes 1782 (y La Pampa),16,2024-09-17 18:49:58.975684,,1
260,371 - Paseo de las Americas,-34.5530794109,-58.43522348866,Av. Pres Figueroa Alcorta 6400,12,2024-09-17 18:49:58.975684,,1
261,272 - Plaza Bruno Giordano,-34.616151,-58.440584,Bruno Giordano&Neuquen,16,2024-09-17 18:49:58.975684,,1
262,349 - Plaza Saenz Peña,-34.6097088334705,-58.46729693359809,Andrés Lamas 1699,16,2024-09-17 18:49:58.975684,,1
263,270 - PLAZA DEL ANGEL GRIS,-34.622003,-58.457555,Calcena & Avellaneda Av.,20,2024-09-17 18:49:58.975684,,1
264,283 - BALBIN II,-34.5559308,-58.4812325,Av. Dr. Ricardo Balbín y Crisólogo Larralde,16,2024-09-17 18:49:58.975684,,1
265,361 - Plaza Don Segundo Sombra,-34.64196,-58.4505,2347 Santander,28,2024-09-17 18:49:58.975684,,1
267,315 - BEIRO Y SAN MARTÍN,-34.5976121,-58.4985424,3209 Av. Francisco Beiro,16,2024-09-17 18:49:58.975684,,1
268,399 - GARCIA DEL RIO,-34.5503,-58.477,Av. García del Río 3182,36,2024-09-17 18:49:58.975684,,1
269,260 - SAN MIGUEL DE GARICOITS,-34.577329,-58.45779900000001,"Delgado & Loreto, Virrey",18,2024-09-17 18:49:58.975684,,1
270,370 - Beauchef,-34.640114,-58.43026,1995 Beauchef,28,2024-09-17 18:49:58.975684,,1
271,365 - Venancio Flores,-34.629967,-58.473725,Venancio Flores 3170,20,2024-09-17 18:49:58.975684,,1
273,223 - GAINZA,-34.616758,-58.446751,"494 Gainza, Martin De, Gral.",16,2024-09-17 18:49:58.975684,,1
275,256 - PLAZA NORUEGA,-34.562277,-58.459289,Amenabar y Mendoza,20,2024-09-17 18:49:58.975684,,1
277,292 - PLAZA BOLIVIA,-34.563539,-58.436115,Olleros Av. & Del Libertador Av.,17,2024-09-17 18:49:58.975684,,1
278,233 - MONROE,-34.564122,-58.46981300000001,2519 Superi,16,2024-09-17 18:49:58.975684,,1
280,222 - SIMON BOLIVAR,-34.633528,-58.44937899999999,"1701 Fernandez Moreno, Baldomero",28,2024-09-17 18:49:58.975684,,1
281,350 - Plaza Irlanda,-34.613778,-58.458315,Av. Gaona 2200,24,2024-09-17 18:49:58.975684,,1
284,229 - RIGLOS,-34.631018,-58.435056,1019 Riglos,20,2024-09-17 18:49:58.975684,,1
289,255 - BARRANCAS DE BELGRANO,-34.559801,-58.44831400000001,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",24,2024-09-17 18:49:58.975684,,1
291,244 - UADE,-34.617247,-58.381627,Lima 750,16,2024-09-17 18:49:58.975684,,1
299,221 - CULPINA,-34.631705,-58.466143,Culpina 121,19,2024-09-17 18:49:58.975684,,1
301,309 - UTN II,-34.66036165776025,-58.467638689384906,Saraza y Mozart,20,2024-09-17 18:49:58.975684,,1
302,340 - PLAZA NUEVA POMPEYA,-34.6518464,-58.41577099999999,3817 Traful,16,2024-09-17 18:49:58.975684,,1
304,395 - Agronomia II,-34.5893,-58.48480000000001,Av. Francisco Beiró 2120,20,2024-09-17 18:49:58.975684,,1
307,341 - COMUNA 4,-34.6499971,-58.42477299999999,AV PERITO MORENO 2881,12,2024-09-17 18:49:58.975684,,1
308,251 - Solar de la Abadía,-34.567633,-58.436752000000006,Maure 1819,28,2024-09-17 18:49:58.975684,,1
309,298 - PLAZA DR. JUAN B. TERAN,-34.62141207128675,-58.51978098730659,Nogoya 5525,16,2024-09-17 18:49:58.975684,,1
310,356 - ESTACIÓN LUGANO,-34.67948324169569,-58.47424852254684,Martiniano Leguizamón 4401,12,2024-09-17 18:49:58.975684,,1
311,213 - Hospital Alvear,-34.5972098,-58.47421142999999,Av. Warnes 2626,16,2024-09-17 18:49:58.975684,,1
316,205 - SAN MARTIN,-34.605567,-58.453475,1471 Cucha Cucha,28,2024-09-17 18:49:58.975684,,1
318,285 - ESPINOSA,-34.603936,-58.457317,1785 Espinosa,20,2024-09-17 18:49:58.975684,,1
322,289 - MONTAÑESES,-34.551304,-58.454181,2786 Montañeses,20,2024-09-17 18:49:58.975684,,1
323,240 - ECHEVERRIA,-34.565409,-58.459298,1981 Vidal,24,2024-09-17 18:49:58.975684,,1
324,280 - JURAMENTO,-34.578933,-58.4840556,5209 Juramento,16,2024-09-17 18:49:58.975684,,1
327,366 - VILLA OLÍMPICA,-34.677130515662185,-58.454286054001386,Escalada 4347,12,2024-09-17 18:49:58.975684,,1
329,100 - Plaza Gurruchaga,-34.593141,-58.435187,1078 Gurruchaga,20,2024-09-17 18:49:58.975684,,1
330,148 -La Paternal,-34.6008306,-58.47212710000001,PUNTA  ARENAS  1798,20,2024-09-17 18:49:58.975684,,1
333,203 - Beiro,-34.6008,-58.50335,"Beiro 3572, CABA",20,2024-09-17 18:49:58.975684,,1
335,206 - Galicia,-34.615945,-58.47098,2502 Galicia,27,2024-09-17 18:49:58.975684,,1
336,207 - PLAZA ARENALES,-34.5997308,-58.5111458,Nueva York 3949,28,2024-09-17 18:49:58.975684,,1
340,359 - PLAZA BALCARCE,-34.54754,-58.46784399999999,Jaramillo 2312,20,2024-09-17 18:49:58.975684,,1
342,218 - Campana,-34.616813,-58.484297,1523 Campana,20,2024-09-17 18:49:58.975684,,1
348,231 - Margariños Cervantes,-34.610482,-58.474369,2465 Margariños Cervantes,12,2024-09-17 18:49:58.975684,,1
349,232 - Sucre y Martinez,-34.5703869,-58.4663122,Mcal. Antonio José de Sucre 3515,16,2024-09-17 18:49:58.975684,,1
353,237 - Madero Office,-34.599036,-58.36469499999999,"367 Sanchez De Thompson, Mariquita",28,2024-09-17 18:49:58.975684,,1
355,242 - Plazoleta Rafael del Riego,-34.567483,-58.446381,o´higins 1327,16,2024-09-17 18:49:58.975684,,1
358,249 - Vidal,-34.56031055981906,-58.46364346441801,Vidal 2501,20,2024-09-17 18:49:58.975684,,1
359,250 - Fleni,-34.555602,-58.45047900000001,2292 Montañeses,20,2024-09-17 18:49:58.975684,,1
361,258 - Plaza J.J. Paso,-34.569187,-58.453608,1399 Moldes,20,2024-09-17 18:49:58.975684,,1
362,262 - Holmberg,-34.56603251575768,-58.479879186508185,Holmberg 2819 y Nahuel Huapi,12,2024-09-17 18:49:58.975684,,1
363,354 - José Martí,-34.6439,-58.46311399999999,Eva Perón 3321,16,2024-09-17 18:49:58.975684,,1
364,381 - Matienzo Y Arce,-34.570161,-58.43558,Teniente Benjamín Matienzo 1998,28,2024-09-17 18:49:58.975684,,1
366,360 - Plaza Ramon Falcon,-34.6352784,-58.48253270000001,Cnel. Ramón L. Falcón 3992,12,2024-09-17 18:49:58.975684,,1
367,287 - Belaustegui,-34.616659000738366,-58.47770598650817,Belaustegui 2910,16,2024-09-17 18:49:58.975684,,1
368,378 - AGRONOMIA,-34.59807,-58.482079,4351 San Martin,12,2024-09-17 18:49:58.975684,,1
369,304 - Navarro,-34.592244,-58.491797,Navarro 2625,16,2024-09-17 18:49:58.975684,,1
370,305 - Plaza Martin Rodriguez,-34.590964,-58.500336,3016 Pareja,20,2024-09-17 18:49:58.975684,,1
371,269 - Plaza De La Misericordia,-34.6317,-58.45534000000001,LAUTARO 400,12,2024-09-17 18:49:58.975684,,1
372,322 - MARTÍ Y DIRECTORIO,-34.636406,-58.470136,"404 Marti, Jose",20,2024-09-17 18:49:58.975684,,1
373,265 - Plaza Exodo Jujeño,-34.582336918286785,-58.48108314683206,Liverpool 2812,20,2024-09-17 18:49:58.975684,,1
374,367 - Eva Perón,-34.6471,-58.46979999999999,Primera Junta 3898,16,2024-09-17 18:49:58.975684,,1
375,301 - Arregui Y Terrada,-34.604597356692906,-58.484812116143225,2793 Arregui,16,2024-09-17 18:49:58.975684,,1
376,324 - Las Victorias,-34.6274033,-58.48811179999999,Av. Gaona 4660,24,2024-09-17 18:49:58.975684,,1
378,215 - HOSPITAL ALVAREZ,-34.623123,-58.468287,Bolivia 683,20,2024-09-17 18:49:58.975684,,1
379,390 - De Los Ombues,-34.5602,-58.4281,Av. de los Ombúes 300,19,2024-09-17 18:49:58.975684,,1
381,274 - Gavilán,-34.6162466,-58.4658836,Gavilán 1200,16,2024-09-17 18:49:58.975684,,1
382,204 - Biarritz,-34.60543081369964,-58.47725521899702,Biarritz 2403,16,2024-09-17 18:49:58.975684,,1
383,263 - Plaza Echeverria,-34.5717986,-58.48954089999999,Av. Triunvirato 5100 y Nahuel Huapi 5150,20,2024-09-17 18:49:58.975684,,1
384,267 - Plaza 25 De Agosto,-34.57951881156862,-58.46183473148808,14 de julio de 1194,18,2024-09-17 18:49:58.975684,,1
385,268 - Plaza Aristóbulo Del Valle,-34.606159914753725,-58.49314134520765,Campana & Marcos Sastre  ,16,2024-09-17 18:49:58.975684,,1
386,277 - Coghlan,-34.5654,-58.4759,2647 Estomba,8,2024-09-17 18:49:58.975684,,1
387,278 - Donato Alvarez,-34.602028,-58.465568000000005,"1540 Garcia, Juan Agustin",16,2024-09-17 18:49:58.975684,,1
392,297 - TRONADOR Y GARCÍA DEL RÍO,-34.554581,-58.485381,Tronador y Garcia del Rio,16,2024-09-17 18:49:58.975684,,1
393,300 - Jose Artigas,-34.5902732694463,-58.4669322018588,Av. del Campo 1301,28,2024-09-17 18:49:58.975684,,1
395,303 - Huaura,-34.596849288941584,-58.45327985794868,Huaura 1405 y Fitz Roy,16,2024-09-17 18:49:58.975684,,1
400,313 - De Los Incas,-34.57899,-58.46982,Av. de los Incas 4138,20,2024-09-17 18:49:58.975684,,1
403,316 - Buenos Aires,-34.6446835804428,-58.39387590287583,Suarez 3150,30,2024-09-17 18:49:58.975684,,1
407,330 - Parque Avellaneda,-34.6424248,-58.478266,Remedios 3895,16,2024-09-17 18:49:58.975684,,1
408,364 - CERRETTI Y MANUELA PEDRAZA,-34.56912,-58.50025,Ceretti 3407,15,2024-09-17 18:49:58.975684,,1
412,372 - VILLA SOLDATI,-34.6604476,-58.432016800000014,Carlos María Ramírez 2510,12,2024-09-17 18:49:58.975684,,1
413,382 - MERCADO DE HACIENDA MATADEROS,-34.66181712635796,-58.50133009838903,Av. Lisandro de la Torre 2319,8,2024-09-17 18:49:58.975684,,1
414,385 - Franklin,-34.6112804,-58.45004339999999,Franklin 1100,16,2024-09-17 18:49:58.975684,,1
416,257 - Plaza Francisco Ramirez,-34.553262,-58.469133,"2700 Pedraza, Manuela",27,2024-09-17 18:49:58.975684,,1
417,127 - PLAZA LEONARDO N. ALEM,-34.57634,-58.502480000000006,Cochrane 2407,20,2024-09-17 18:49:58.975684,,1
418,345 - Plaza Mafalda,-34.5809383,-58.44458039999999,Conde & Concepción Arenal,16,2024-09-17 18:49:58.975684,,1
420,375 - Ciudad Universitaria I,-34.5446,-58.43959999999999,INTENDENTE GUIRALDES 2160 - PABELLÓN I,16,2024-09-17 18:49:58.975684,,1
422,379 - PARQUE SARMIENTO II,-34.56454,-58.50289,Alfonsina Storni 3771,16,2024-09-17 18:49:58.975684,,1
423,043 - PLAZA ALBERDI,-34.559255,-58.487772,Crisólogo Larralde 4544,12,2024-09-17 18:49:58.975684,,1
424,387 - Luna,-34.639807,-58.39905000000001,Luna 301,12,2024-09-17 18:49:58.975684,,1
425,394 - Av. La Plata,-34.643012510740405,-58.42284285277861,Av. La Plata 2400,20,2024-09-17 18:49:58.975684,,1
426,396 - PLAZA ALBERTI,-34.5557,-58.4579,ARCOS 2665,20,2024-09-17 18:49:58.975684,,1
427,397 - PARQUE SANTOJANNI,-34.648402,-58.51364480000001,ACASSUSO 6373,16,2024-09-17 18:49:58.975684,,1
428,225 - HOSPITAL TORNU,-34.587458,-58.4739506,1052 Avalos,20,2024-09-17 18:49:58.975684,,1
429,201 - PLAZA EJERCITO DE LOS ANDES,-34.63897407331851,-58.51010241799405,Av. Rivadavia y Albariño,16,2024-09-17 18:49:58.975684,,1
431,362 - PARQUE DE LA MEMORIA,-34.542628,-58.43691299999999,Av. Costanera Rafael Obligado 7200,20,2024-09-17 18:49:58.975684,,1
432,187 - Jose Maria Moreno,-34.619879,-58.435801,141 Jose Maria Moreno,28,2024-09-17 18:49:58.975684,,1
433,273 - Plazoleta Colombia,-34.637697,-58.373726000000005,1619 Brandsen,24,2024-09-17 18:49:58.975684,,1
434,247 - PLAZA LUCIO DEMARE,-34.54569,-58.465140000000005,O`Higgins 3750,20,2024-09-17 18:49:58.975684,,1
435,227 -Club Ciudad de Buenos Aires,-34.544503,-58.459499,Miguel Sanchez y Av Libertadores,24,2024-09-17 18:49:58.975684,,1
436,253 - Plaza Colegiales,-34.57653,-58.44348999999999,Tte. Benjamin Matienzo 2886,16,2024-09-17 18:49:58.975684,,1
440,142 - ARMENIA,-34.5906475,-58.42889899999998,ARMENIA 1525 y GORRITI,16,2024-09-17 18:49:58.975684,,1
441,016 - Legislatura,-34.609801,-58.3748,"169 Peru & Roca, Julio A., Presidente Diagonal Sur Av.",20,2024-09-17 18:49:58.975684,,1
444,061 - Ministerio de Economia,-34.608936,-58.37071600000001,"Balcarce e Yrigoyen, Hipolito Av.",23,2024-09-17 18:49:58.975684,,1
448,393 - Barrio 31,-34.58209,-58.3788,Islas Galápagos 2800,32,2024-09-17 18:49:58.975684,,1
449,352 - San Jose de Flores,-34.62883578,-58.463297377,Av. Rivadavia 6955,24,2024-09-17 18:49:58.975684,,1
453,028 - Plaza de la Bandera,-34.6294802,-58.49448539999998,Av. Gaona 5181,20,2024-09-17 18:49:58.975684,,1
454,176 - Plaza Derechos del hombre,-34.63403,-58.50694000000001,CORTINA 551,12,2024-09-17 18:49:58.975684,,1
455,039 - Plaza Don Bosco,-34.62652,-58.50804999999999,Elpidio Gonzalez 5181,16,2024-09-17 18:49:58.975684,,1
457,110 - PLAZA CD DE BANFF,-34.62805,-58.52174,ROMA 786,16,2024-09-17 18:49:58.975684,,1
458,219 - Parque Chacabuco II,-34.63642574842393,-58.44400690036917,AV. ASAMBLEA 1400,28,2024-09-17 18:49:58.975684,,1
460,133 - BEIRO Y SEGUROLA,-34.6075,-58.51193000000001,Segurola 3194,16,2024-09-17 18:49:58.975684,,1
461,106 - MOSCONI Y CONSTITUYENTES,-34.58088,-58.49363000000001,CONSTITUYENTES 4710,20,2024-09-17 18:49:58.975684,,1
464,377 - CIUDAD UNIVERSITARIA III,-34.541,-58.4441,Intendente Guiraldes 2160 - Pabellón III,28,2024-09-17 18:49:58.975684,,1
465,192 - HOSPITAL SIRIO,-34.5904625,-58.5071166,Gabriela Mistral 3325 y Campana,12,2024-09-17 18:49:58.975684,,1
466,333 - PARQUE DE LA ESTACIÓN,-34.608096,-58.41183969999999,Dr. Tomás Manuel de Anchorena 170,20,2024-09-17 18:49:58.975684,,1
467,328 - SARMIENTO II,-34.6055135,-58.3958925,Sarmiento 2037,12,2024-09-17 18:49:58.975684,,1
468,084 - TEATRO PICADERO,-34.6042288,-58.39373749999999,Riobamba 403,8,2024-09-17 18:49:58.975684,,1
469,062 - PARQUE ONEGA,-34.5934185,-58.513837,Av. Gral.Mosconi 3780,16,2024-09-17 18:49:58.975684,,1
471,173 - EL LIBERTADOR,-34.5947293,-58.5033086,Av. San Martín 6220,12,2024-09-17 18:49:58.975684,,1
472,310 - FREIRE II,-34.5751286,-58.45275609999999,Tte. Gral Ramón Freire 1003,16,2024-09-17 18:49:58.975684,,1
473,216 - EMILIO LAMARCA,-34.6134032,-58.4933583,EMILIO LAMARCA 2066,12,2024-09-17 18:49:58.975684,,1
474,224 - BAIGORRIA,-34.6108915,-58.50301999999999,Baigorria 4101,16,2024-09-17 18:49:58.975684,,1
475,238 - PLAZA LAS TOSCANERAS,-34.6165412,-58.52601810000001,Ramón Lista 5500 (y Moliere),12,2024-09-17 18:49:58.975684,,1
476,279 - PLAZA MONTE CASTRO,-34.6182924,-58.4985253,Gualeguaychú 1900,12,2024-09-17 18:49:58.975684,,1
477,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,-34.6350046,-58.395053900000015,Av. Caseros 2309,12,2024-09-17 18:49:58.975684,,1
478,015 - AMENABAR,-34.572056,-58.44752359999998,Teodoro García 2613,11,2024-09-17 18:49:58.975684,,1
479,347 - CARABOBO,-34.6262877,-58.45530009999998,Pumacahua 9,24,2024-09-17 18:49:58.975684,,1
480,353 - PLAZA VÉLEZ SARSFIELD,-34.6293335,-58.48360279999999,Chivilcoy 400,12,2024-09-17 18:49:58.975684,,1
481,369 - PLAZA LARRAZABAL,-34.6430378,-58.5127001,AV. LARRAZABAL 380,16,2024-09-17 18:49:58.975684,,1
482,376 - PASEO DE LA COSTANERA,-34.550468,-58.430024,Av. Costanera Rafael Obligado 6200,12,2024-09-17 18:49:58.975684,,1
483,175 - PLAZA MACKENNA,-34.5436888,-58.4771259,CRAMER 4500,12,2024-09-17 18:49:58.975684,,1
484,295 - SUPERÍ,-34.5554843,-58.4768041,NUÑEZ 3486,12,2024-09-17 18:49:58.975684,,1
486,220 - PLAZA FELIX LIMA,-34.5420905,-58.47056989999999,RAMALLO 2200,12,2024-09-17 18:49:58.975684,,1
487,239 - AVENIDA CRAMER,-34.55813699999999,-58.46725929999999,Av. Cramer 2900,12,2024-09-17 18:49:58.975684,,1
488,234 - AVENIDA TRIUNVIRATO,-34.5657087,-58.49521839999999,Av. Triunvirato 5752,12,2024-09-17 18:49:58.975684,,1
489,288 - SECRETARÍA DE DEPORTES,-34.5476039,-58.4565662,AV LIBERTADOR 7100,16,2024-09-17 18:49:58.975684,,1
490,245 - COSTANERA NORTE,-34.56477054,-58.402021,AV. Costanera Rafael del Obligado 1700,16,2024-09-17 18:49:58.975684,,1
491,266 - PLAZA SABATTINI,-34.6122963,-58.44329500000001,COLPAYO 699,8,2024-09-17 18:49:58.975684,,1
492,325 - MEDRANO,-34.6097105,-58.4215633,3905 Bartolomé Mitre,20,2024-09-17 18:49:58.975684,,1
493,208 - NICASIO OROÑO,-34.5967435,-58.4594031,Nicasio Oroño 2598,8,2024-09-17 18:49:58.975684,,1
494,314 - ALLENDE,-34.6147875,-58.5116722,Allende 2794,12,2024-09-17 18:49:58.975684,,1
496,052 - CAMPANA II,-34.5831596,-58.51316640000001,Cochrane 3298 (y Campana),12,2024-09-17 18:49:58.975684,,1
497,307 - CERRETTI,-34.5744245,-58.4962318,Ceretti 2892,12,2024-09-17 18:49:58.975684,,1
498,055 - HABANA,-34.5865976,-58.49495850000001,Gral. José Gervasio Artigas 4298 (y Habana),12,2024-09-17 18:49:58.975684,,1
499,286 - FILOSOFIA Y LETRAS,-34.62855635090828,-58.4468139680066,José Bonifacio 1407,16,2024-09-17 18:49:58.975684,,1
500,235 - COMUNA 13,-34.5532117,-58.464224299999984,Ibera 2377,16,2024-09-17 18:49:58.975684,,1
501,020 - GRECIA,-34.5492488,-58.4619408,Grecia 3290,16,2024-09-17 18:49:58.975684,,1
502,296 - SAN ISIDRO LABRADOR,-34.5406752,-58.4752251,Av. San Isidro Labrador 4850,16,2024-09-17 18:49:58.975684,,1
503,212 - TRES ARROYOS,-34.6072013,-58.45640650000001,Paysandú 1491,20,2024-09-17 18:49:58.975684,,1
504,214 - MORÓN,-34.6247196,-58.47518040000001,Morón 3089,12,2024-09-17 18:49:58.975684,,1
505,337 - AV. J. B. JUSTO,-34.6226411,-58.48202029999999,Emilio Lamarca 915 (y Av. Juan B. Justo),16,2024-09-17 18:49:58.975684,,1
506,040 - PARQUE SALGUERO,-34.569435,-58.399369,Av. Costa Salguero 1222,20,2024-09-17 18:49:58.975684,,1
507,271 - VILLA SOLDATI II,-34.673248,-58.45531939999999,23 de junio 4249,24,2024-09-17 18:49:58.975684,,1
508,170 - RAFAELA,-34.6391718,-58.4947858,Rafaela 4811,12,2024-09-17 18:49:58.975684,,1
509,386 - VELEZ SARSFIELD,-34.6336384,-58.48980999999999,Av. Carrasco 214,12,2024-09-17 18:49:58.975684,,1
511,284 - AV. FOREST,-34.575441,-58.46268899999999,Delgado 1569 (y Av. Forest),16,2024-09-17 18:49:58.975684,,1
512,195 - PARQUE CHAS,-34.5816148,-58.47505689999999,Av. De los Incas 4535,19,2024-09-17 18:49:58.975684,,1
513,308 - SAN MARTIN II,-34.5971297,-58.490739000000005,Av. San Martín 5129,12,2024-09-17 18:49:58.975684,,1
515,294 - PLAZOLETA RÍO DE LA PLATA,-34.57424606980564,-58.41465533223048,Av. Sarmiento 500,15,2024-09-17 18:49:58.975684,,1
516,368 - PLAZA DE LA SHOÁ,-34.5709984,-58.423346900000006,Av. Del Libertador 3899,20,2024-09-17 18:49:58.975684,,1
517,332 - PACÍFICO II,-34.5745008,-58.42481399999999,Av. Int. Bullrich 300,16,2024-09-17 18:49:58.975684,,1
518,329 - LAS CAÑITAS,-34.5738986,-58.431782000000005,Clay 2818,12,2024-09-17 18:49:58.975684,,1
519,053 - AV. DEL LIBERTADOR ,-34.59291496187579,-58.375442711639394,Av. Del Libertador 100,20,2024-09-17 18:49:58.975684,,1
520,180 - PARQUE OLIMPICO,-34.67263155698435,-58.445517873322615,Av. Coronel Roca 5252 (dentro del Parque Olímpico). ,20,2024-09-17 18:49:58.975684,,1
521,226 - AV. WARNES,-34.59646530000001,-58.46638409999999,Av. Warnes 2150,16,2024-09-17 18:49:58.975684,,1
522,119 - PLAZOLETA BENEDIT,-34.6022435,-58.44254819999999,Av. Warnes y Av. R. Scalabrini Ortiz,16,2024-09-17 18:49:58.975684,,1
524,338 - AV. CABILDO,-34.557933,-58.4607027,Av. Cabildo 2586,12,2024-09-17 18:49:58.975684,,1
525,317 - ESCUELA RAGGIO,-34.536691,-58.4668133,Av. Libertador 8620 (y Pico),16,2024-09-17 18:49:58.975684,,1
526,088 - NUÑEZ ,-34.54162804074317,-58.46340407324711,Comodoro Martín Rivadavia 1630,12,2024-09-17 18:49:58.975684,,1
527,068 - AV. CORDOBA,-34.588727,-58.43838599999999,Av. Cordoba 5403,12,2024-09-17 18:49:58.975684,,1
528,042 - Skate Park Villa Luro,-34.6367055,-58.49528569999998, Av. Rivadavia 9301,16,2024-09-17 18:49:58.975684,,1
529,011 - RIO DE JANEIRO,-34.61325931284073,-58.43011879451216,Río de Janeiro 205,18,2024-09-17 18:49:58.975684,,1
530,031 - PARQUE RIVADAVIA,-34.61651103390999,-58.43235024128227,Av Rivadavia 4950,20,2024-09-17 18:49:58.975684,,1
531,048 - JOSE AMALFITANI,-34.63362230949344,-58.52125773107453,Av. Juan Bautista Justo 6383,20,2024-09-17 18:49:58.975684,,1
532,072 - INSTITUTO POLITÉCNICO MODELO,-34.573033051099245,-58.5039082871025,Av Constituyentes 5880,20,2024-09-17 18:49:58.975684,,1
533,077 - CRISOLOGO LARRALDE,-34.56119069896605,-58.4920304128975,Galván 3601,20,2024-09-17 18:49:58.975684,,1
534,081 - PARQUE DE LAS CIENCIAS,-34.5829625,-58.42997930000001,Soler 5300 ,24,2024-09-17 18:49:58.975684,,1
535,090 - HONORIO PUEYRREDON,-34.60251720000001,-58.449658973016376,Honorio Pueyrredón 1653,20,2024-09-17 18:49:58.975684,,1
536,019 - PLAZA  SAN MARTIN,-34.5954737,-58.37748229999999,Av. Santa Fe 716,20,2024-09-17 18:49:58.975684,,1
537,389 - Av. ELCANO,-34.57080828710083,-58.45806148960133,Av. ELCANO 3000,12,2024-09-17 18:49:58.975684,,1
538,047 - PARQUE DE LA INNOVACIÓN,-34.545091,-58.451432,Av. G. Udaondo 1146,15,2024-09-17 18:49:58.975684,,1
539,115 - JUAN DE GARAY,-34.626972970573625,-58.38060147088622,Av. Juan de Garay 1135,20,2024-09-17 18:49:58.975684,,1
540,185 - JORGE NEWBERY,-34.55771,-58.41033000000001,Av. Costanera Rafael Obligado,18,2024-09-17 18:49:58.975684,,1
541,198 - AEROPARQUE,-34.55572,-58.41320999999999,Av. Costanera Rafael Obligado,12,2024-09-17 18:49:58.975684,,1
542,202 - VICTOR MANUEL ACUÑA,-34.55386,-58.41949999999999,Av. Costanera Rafael Obligado,16,2024-09-17 18:49:58.975684,,1
543,139 - CASA ROSADA,-34.60748033900249,-58.366741024467466,Av. Alicia Moreau de Justo 861,16,2024-09-17 18:49:58.975684,,1
544,078 - TEATRO COLÓN,-34.600598,-58.382361,Cerrito 698,23,2024-09-17 18:49:58.975684,,1
545,141 - DEL BARCO CENTENERA,-34.62780084937208,-58.440321152114855,Del Barco Centenera 741,20,2024-09-17 18:49:58.975684,,1
546,143 - COMUNA 7,-34.6313039,-58.44176059999998,Emilio Mitre 860,16,2024-09-17 18:49:58.975684,,1
547,023 - ALMAGRO,-34.620169,-58.422097,México 4000,20,2024-09-17 18:49:58.975684,,1
548,051 - PLAZA SUDAMERICA,-34.687767,-58.475178,Av. Piedrabuena 4901,20,2024-09-17 18:49:58.975684,,1
549,095 - EMILIO CASTRO,-34.649701,-58.51078,Av. Emilio Castro 6301,16,2024-09-17 18:49:58.975684,,1
550,154 - LINIERS,-34.634808,-58.527098,Av. Juan Bautista Justo 9710,20,2024-09-17 18:49:58.975684,,1
551,157 - LEGUIZAMON,-34.644804,-58.518867,Martiniano Leguizamón 599,20,2024-09-17 18:49:58.975684,,1
552,209 - DEVOTO,-34.6028514,-58.5126086,Ricardo Gutierrez 4224,24,2024-09-17 18:49:58.975684,,1
553,210 - JOSE LEON CABEZON,-34.5801918,-58.50094170000001,José León Cabezón 2516,16,2024-09-17 18:49:58.975684,,1
554,211 - BLANCO ENCALADA,-34.5698528,-58.4767434,Blanco Encalada 4118,16,2024-09-17 18:49:58.975684,,1
556,230 - AREVALO,-34.583613,-58.443602000000006,Arévalo 1408,32,2024-09-17 18:49:58.975684,,1
